Time_Index,NR_conventional_hydroelectric,NER_conventional_hydroelectric,ER_conventional_hydroelectric,WR_conventional_hydroelectric,SR_conventional_hydroelectric,ER_solar_rt,NER_solar_rt,NR_solar_rt,SR_solar_rt,WR_solar_rt,ER_offshore_wind,SR_offshore_wind,WR_offshore_wind,NER_offshore_wind,NR_offshore_wind,ER_solar_pv,NER_solar_pv,NR_solar_pv,SR_solar_pv,WR_solar_pv,ER_onshore_wind,NER_onshore_wind,NR_onshore_wind,SR_onshore_wind,WR_onshore_wind,ALL_EGcoal,ALL_EGgas,ALL_EGnuclear
798,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.108533333,0.12077619,0.274377778,0,0,0,0,0,0,0,0.147566667,0.128025,0.213597271,0.1803495,0.226481765,0.85,0.85,0.709166667
799,0.19,0.19,0.19,0.19,0.19,6.67E-05,0.01163,0,0,0,0.114683333,0.122339286,0.259057143,0,0,0,0.01479,0,0,0,0.135233333,0.11482,0.223753021,0.172397333,0.24229479,0.85,0.85,0.709166667
800,0.19,0.19,0.19,0.19,0.19,0.123216667,0.17928,0.026114074,0.060492333,0.038905,0.118633333,0.120058333,0.244665079,0,0,0.1155,0.20446,0.029222027,0.05867959,0.040889916,0.127044444,0.103505,0.219298635,0.1656885,0.237426555,0.85,0.85,0.709166667
801,0.19,0.19,0.19,0.19,0.19,0.309283333,0.362745,0.199442222,0.245595667,0.22861,0.12005,0.114438095,0.232601587,0,0,0.291388889,0.38752,0.206581481,0.243610282,0.229528824,0.107211111,0.07338,0.215551852,0.1530275,0.228435378,0.85,0.85,0.709166667
802,0.19,0.19,0.19,0.19,0.19,0.455416667,0.48665,0.35785037,0.418722667,0.410295,0.122783333,0.11674881,0.212073016,0,0,0.430566667,0.52518,0.359057505,0.419198128,0.415874622,0.0708,0.053765,0.207994542,0.119929167,0.171217899,0.85,0.85,0.709166667
803,0.19,0.19,0.19,0.19,0.19,0.571083333,0.56171,0.472734074,0.545787,0.543435714,0.11645,0.121461905,0.195822222,0,0,0.552755556,0.592965,0.476946979,0.549775962,0.549648319,0.046044444,0.071545,0.170900195,0.116959167,0.117853361,0.85,0.85,0.709166667
804,0.19,0.19,0.19,0.19,0.19,0.633816667,0.59238,0.545108148,0.617544,0.626928214,0.110616667,0.119846429,0.167639683,0,0,0.6174,0.62351,0.53072924,0.629052269,0.633961765,0.047255556,0.072865,0.150540546,0.129849833,0.094403193,0.85,0.85,0.709166667
805,0.19,0.19,0.19,0.19,0.19,0.6307,0.579765,0.557717037,0.643010333,0.656136071,0.10415,0.113791667,0.132420635,0,0,0.628555556,0.61761,0.551953021,0.649604744,0.659951681,0.065033333,0.076195,0.156831969,0.135822667,0.088535294,0.85,0.85,0.709166667
806,0.19,0.19,0.19,0.19,0.19,0.588483333,0.510925,0.546897037,0.629371333,0.644313571,0.091183333,0.108517857,0.111961905,0,0,0.579922222,0.553565,0.547240936,0.632756615,0.646122857,0.082488889,0.083535,0.157987719,0.141970333,0.077939496,0.85,0.85,0.709166667
807,0.19,0.19,0.19,0.19,0.19,0.474,0.39614,0.48957037,0.565544667,0.572075357,0.084983333,0.114440476,0.10012381,0,0,0.459144444,0.44447,0.491474659,0.565812205,0.575761008,0.0893,0.08965,0.163808187,0.148704167,0.070917563,0.85,0.85,0.709166667
808,0.19,0.19,0.19,0.19,0.19,0.33815,0.255665,0.371593333,0.452324,0.461833929,0.0802,0.114432143,0.090493651,0,0,0.328988889,0.287235,0.378412281,0.454802654,0.462671008,0.090355556,0.08523,0.166889084,0.1462135,0.065502353,0.85,0.85,0.709166667
809,0.19,0.19,0.19,0.19,0.19,0.1614,0.086015,0.225523704,0.298038667,0.309791786,0.0728,0.123094048,0.092585714,0,0,0.145866667,0.09361,0.230994542,0.299376718,0.305106134,0.091855556,0.079865,0.17337232,0.140956,0.066207815,0.85,0.85,0.709166667
810,0.19,0.19,0.19,0.19,0.19,0.003033333,0,0.054502963,0.108365,0.114517143,0.072666667,0.128303571,0.112790476,0,0,0.0023,0,0.052974659,0.110234564,0.10946084,0.1024,0.10146,0.175440156,0.153093167,0.082840588,0.85,0.85,0.709166667
811,0.19,0.19,0.19,0.19,0.19,0,0,0,8.93E-05,0.000581429,0.071733333,0.140225,0.1354,0,0,0,0,7.60E-06,7.07E-05,0.000553109,0.1305,0.142265,0.192523977,0.190559667,0.114076723,0.85,0.85,0.709166667
812,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.0706,0.149871429,0.160919048,0,0,0,0,0,0,0,0.154966667,0.148595,0.19698577,0.223758333,0.136259412,0.85,0.85,0.709166667
813,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.07615,0.149494048,0.175425397,0,0,0,0,0,0,0,0.170688889,0.136825,0.209234893,0.244104,0.160253109,0.85,0.85,0.709166667
814,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.077183333,0.15275,0.199371429,0,0,0,0,0,0,0,0.175422222,0.13791,0.220190448,0.263633667,0.197283193,0.85,0.85,0.709166667
815,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.07945,0.156742857,0.210760317,0,0,0,0,0,0,0,0.174677778,0.140755,0.215607407,0.274184833,0.21855,0.85,0.85,0.709166667
816,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.090716667,0.156029762,0.232090476,0,0,0,0,0,0,0,0.185266667,0.142555,0.222089864,0.260785333,0.217131429,0.85,0.85,0.709166667
817,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.099216667,0.150035714,0.242812698,0,0,0,0,0,0,0,0.198011111,0.133465,0.222412086,0.2535445,0.212586218,0.85,0.85,0.709166667
818,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.109616667,0.150833333,0.246204762,0,0,0,0,0,0,0,0.199266667,0.13177,0.203025146,0.247051333,0.203196807,0.85,0.85,0.709166667
819,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.116683333,0.145829762,0.241777778,0,0,0,0,0,0,0,0.197222222,0.138535,0.225941326,0.232146667,0.200344034,0.85,0.85,0.709166667
820,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.121716667,0.142091667,0.254477778,0,0,0,0,0,0,0,0.1849,0.148685,0.231760429,0.218920333,0.195872773,0.85,0.85,0.709166667
821,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.135283333,0.143075,0.262909524,0,0,0,0,0,0,0,0.183011111,0.152685,0.221940156,0.206784167,0.188688655,0.85,0.85,0.709166667
822,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.150166667,0.13844881,0.250119048,0,0,0,0,0,0,0,0.1686,0.13635,0.217282261,0.195601167,0.206993445,0.85,0.85,0.709166667
823,0.19,0.19,0.19,0.19,0.19,0.0002,0.01353,0,0,0,0.155383333,0.137064286,0.236447619,0,0,0,0.016845,0,0,0,0.154555556,0.130465,0.199324561,0.1898925,0.205167143,0.85,0.85,0.709166667
824,0.19,0.19,0.19,0.19,0.19,0.12545,0.18042,0.02614,0.062667333,0.036423214,0.155733333,0.131855952,0.256155556,0,0,0.113555556,0.213105,0.027624951,0.060872538,0.039334538,0.152422222,0.131725,0.198463158,0.184432167,0.200119496,0.85,0.85,0.709166667
825,0.19,0.19,0.19,0.19,0.19,0.317316667,0.35918,0.185085926,0.254055667,0.220989286,0.15995,0.135094048,0.218730159,0,0,0.295666667,0.395955,0.201704094,0.252566808,0.220283529,0.120344444,0.10793,0.190686745,0.166839,0.184551092,0.85,0.85,0.709166667
826,0.19,0.19,0.19,0.19,0.19,0.458133333,0.479815,0.335528148,0.427054667,0.403733214,0.161583333,0.134914286,0.19915873,0,0,0.429133333,0.509445,0.335730214,0.426942026,0.404148067,0.0851,0.09502,0.167623197,0.131159333,0.139798824,0.85,0.85,0.709166667
827,0.19,0.19,0.19,0.19,0.19,0.561583333,0.570345,0.447863704,0.547864333,0.536385714,0.169916667,0.132407143,0.181853968,0,0,0.533788889,0.58305,0.44148577,0.553857744,0.534881345,0.064844444,0.093755,0.137806043,0.126509833,0.104095966,0.85,0.85,0.709166667
828,0.19,0.19,0.19,0.19,0.19,0.623233333,0.594255,0.524648148,0.622805,0.618345,0.170216667,0.127320238,0.184250794,0,0,0.595766667,0.612955,0.52029883,0.633574949,0.618110672,0.065533333,0.086735,0.116733333,0.131704667,0.085668908,0.85,0.85,0.709166667
829,0.19,0.19,0.19,0.19,0.19,0.620416667,0.57981,0.53876,0.647685,0.6506925,0.163783333,0.121569048,0.153346032,0,0,0.594311111,0.603455,0.541770175,0.662161526,0.650694118,0.070811111,0.125505,0.118834698,0.136968833,0.077616975,0.85,0.85,0.709166667
830,0.19,0.19,0.19,0.19,0.19,0.57485,0.516315,0.54567037,0.631917667,0.645248929,0.17335,0.118080952,0.133819048,0,0,0.545633333,0.52088,0.550557115,0.645241833,0.640105126,0.074944444,0.121265,0.123729045,0.142824333,0.075942353,0.85,0.85,0.709166667
831,0.19,0.19,0.19,0.19,0.19,0.4583,0.40343,0.473700741,0.574418667,0.573872143,0.15125,0.117832143,0.132757143,0,0,0.449666667,0.420725,0.46564308,0.579865987,0.568502521,0.093211111,0.090125,0.128816179,0.145335833,0.075072689,0.85,0.85,0.709166667
832,0.19,0.19,0.19,0.19,0.19,0.314883333,0.250555,0.371652593,0.464268333,0.471733929,0.146216667,0.120439286,0.135211111,0,0,0.305422222,0.26799,0.380602534,0.470466038,0.462481513,0.102022222,0.11715,0.134418713,0.144945333,0.070975882,0.85,0.85,0.709166667
833,0.19,0.19,0.19,0.19,0.19,0.145283333,0.08292,0.225783704,0.312701667,0.317068929,0.155166667,0.128247619,0.142142857,0,0,0.128644444,0.093985,0.231100975,0.314566628,0.31111479,0.104388889,0.14641,0.145864912,0.143094833,0.068115042,0.85,0.85,0.709166667
834,0.19,0.19,0.19,0.19,0.19,0.002916667,0,0.059898519,0.116627333,0.119765714,0.150733333,0.13405,0.160903175,0,0,0.002388889,0,0.056927096,0.118020077,0.115938992,0.1077,0.15564,0.163951852,0.153071167,0.078310924,0.85,0.85,0.709166667
835,0.19,0.19,0.19,0.19,0.19,0,0,0,0.000274667,0.00085,0.15545,0.151302381,0.175269841,0,0,0,0,7.60E-06,0.000157333,0.000773697,0.119411111,0.188005,0.178496491,0.187923333,0.105353445,0.85,0.85,0.709166667
836,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.14595,0.158788095,0.186761905,0,0,0,0,0,0,0,0.153655556,0.19309,0.1909154,0.215261667,0.12783084,0.85,0.85,0.709166667
837,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.139316667,0.166182143,0.218171429,0,0,0,0,0,0,0,0.135244444,0.1822,0.184420078,0.233506833,0.148690336,0.85,0.85,0.709166667
838,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.143366667,0.170110714,0.224434921,0,0,0,0,0,0,0,0.143222222,0.183455,0.198244834,0.250987833,0.166965882,0.85,0.85,0.709166667
839,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.149866667,0.175305952,0.245025397,0,0,0,0,0,0,0,0.148322222,0.157685,0.1911154,0.2655815,0.176665126,0.85,0.85,0.709166667
840,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.134483333,0.17194881,0.269028571,0,0,0,0,0,0,0,0.142344444,0.15303,0.194743275,0.254760167,0.181611681,0.85,0.85,0.709166667
841,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.120616667,0.159402381,0.256790476,0,0,0,0,0,0,0,0.1266,0.140965,0.173925926,0.235271833,0.18259563,0.85,0.85,0.709166667
842,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.111133333,0.145333333,0.281061905,0,0,0,0,0,0,0,0.112211111,0.127335,0.174415984,0.216856167,0.172813025,0.85,0.85,0.709166667
843,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.108283333,0.135844048,0.272946032,0,0,0,0,0,0,0,0.114577778,0.125865,0.173383041,0.200261667,0.177056387,0.85,0.85,0.709166667
844,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.120383333,0.124486905,0.274734921,0,0,0,0,0,0,0,0.128155556,0.108075,0.161515595,0.183833167,0.171042689,0.85,0.85,0.709166667
845,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.121416667,0.122158333,0.256395238,0,0,0,0,0,0,0,0.118444444,0.12144,0.163241326,0.166357667,0.168725798,0.85,0.85,0.709166667
846,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.116916667,0.11319881,0.248979365,0,0,0,0,0,0,0,0.107022222,0.13106,0.149992203,0.160168167,0.170911849,0.85,0.85,0.709166667
847,0.19,0.19,0.19,0.19,0.19,6.67E-05,0.014215,0,0,0,0.11615,0.11380119,0.251733333,0,0,0,0.01616,0,0,0,0.108166667,0.127735,0.134324756,0.153661833,0.170357059,0.85,0.85,0.709166667
848,0.19,0.19,0.19,0.19,0.19,0.12175,0.17645,0.02610963,0.064794,0.037411429,0.108583333,0.107359524,0.241080952,0,0,0.1135,0.211595,0.028033723,0.062996987,0.039965798,0.094966667,0.11956,0.118877973,0.142610667,0.173327143,0.85,0.85,0.709166667
849,0.19,0.19,0.19,0.19,0.19,0.3131,0.35059,0.206299259,0.255789333,0.225447143,0.099633333,0.10345119,0.229371429,0,0,0.298788889,0.383695,0.202943665,0.255434051,0.22567916,0.067633333,0.096615,0.118274269,0.120640167,0.163754034,0.85,0.85,0.709166667
850,0.19,0.19,0.19,0.19,0.19,0.467416667,0.479305,0.367817037,0.429938,0.404461429,0.091366667,0.104316667,0.235901587,0,0,0.433177778,0.51782,0.348040351,0.428244141,0.405617143,0.038555556,0.08976,0.095097466,0.088045667,0.121255378,0.85,0.85,0.709166667
851,0.19,0.19,0.19,0.19,0.19,0.56115,0.55939,0.505215556,0.553994667,0.534995714,0.081483333,0.10477381,0.224465079,0,0,0.530433333,0.569865,0.474183431,0.558069038,0.541458403,0.026266667,0.09392,0.074121637,0.082788167,0.081663109,0.85,0.85,0.709166667
852,0.19,0.19,0.19,0.19,0.19,0.611116667,0.5817,0.579979259,0.627125,0.617936786,0.060916667,0.096421429,0.206493651,0,0,0.587933333,0.60706,0.546362378,0.635498474,0.624451513,0.032433333,0.10288,0.0680423,0.0887845,0.063506807,0.85,0.85,0.709166667
853,0.19,0.19,0.19,0.19,0.19,0.602583333,0.56508,0.59629037,0.653139667,0.6460325,0.0459,0.088920238,0.188263492,0,0,0.584522222,0.59353,0.554536452,0.659325282,0.652530924,0.034244444,0.10408,0.065639961,0.093761333,0.057588824,0.85,0.85,0.709166667
854,0.19,0.19,0.19,0.19,0.19,0.54925,0.48097,0.594746667,0.638940667,0.643973929,0.036633333,0.08962619,0.189784127,0,0,0.536855556,0.51255,0.569910916,0.642847821,0.644218739,0.038344444,0.102305,0.064886355,0.094344667,0.056285462,0.85,0.85,0.709166667
855,0.19,0.19,0.19,0.19,0.19,0.4669,0.391745,0.512995556,0.573648667,0.580109643,0.034133333,0.089383333,0.197685714,0,0,0.445844444,0.431075,0.484916179,0.577878949,0.58036084,0.038366667,0.10713,0.074303704,0.095284333,0.051864622,0.85,0.85,0.709166667
856,0.19,0.19,0.19,0.19,0.19,0.329416667,0.24036,0.408684444,0.461778,0.464473571,0.030483333,0.0945,0.198653968,0,0,0.319533333,0.277895,0.38405614,0.465681372,0.465474454,0.040288889,0.10311,0.077561988,0.0964425,0.049257983,0.85,0.85,0.709166667
857,0.19,0.19,0.19,0.19,0.19,0.15605,0.083625,0.256217778,0.308112333,0.314551071,0.027566667,0.097222619,0.203657143,0,0,0.141944444,0.09266,0.228944834,0.310302269,0.311013445,0.040555556,0.101765,0.085349708,0.0987245,0.051098824,0.85,0.85,0.709166667
858,0.19,0.19,0.19,0.19,0.19,0.003233333,0,0.068281481,0.113266333,0.118944643,0.022833333,0.103134524,0.217860317,0,0,0.002677778,0,0.061821248,0.115210859,0.11517958,0.048133333,0.11874,0.088677193,0.115907833,0.060589496,0.85,0.85,0.709166667
859,0.19,0.19,0.19,0.19,0.19,0,0,0,0.000244,0.001115714,0.0313,0.120044048,0.235336508,0,0,0,0,1.35E-05,0.000160333,0.000903529,0.079788889,0.129525,0.111015789,0.149481833,0.077512773,0.85,0.85,0.709166667
860,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.035833333,0.126090476,0.24258254,0,0,0,0,0,0,0,0.107955556,0.154045,0.123451462,0.163823167,0.098753613,0.85,0.85,0.709166667
861,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.0422,0.134215476,0.241812698,0,0,0,0,0,0,0,0.145211111,0.16724,0.127844055,0.193031167,0.121152521,0.85,0.85,0.709166667
862,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.0499,0.137985714,0.258150794,0,0,0,0,0,0,0,0.169822222,0.170945,0.131522612,0.212765167,0.141761429,0.85,0.85,0.709166667
863,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.055433333,0.135513095,0.272722222,0,0,0,0,0,0,0,0.179266667,0.173555,0.132570175,0.216256667,0.153563782,0.85,0.85,0.709166667
864,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.05905,0.131711905,0.271695238,0,0,0,0,0,0,0,0.178277778,0.162535,0.130947758,0.210029167,0.16118958,0.85,0.85,0.709166667
865,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.055133333,0.126486905,0.278020635,0,0,0,0,0,0,0,0.160777778,0.150555,0.141202534,0.211017,0.159288235,0.85,0.85,0.709166667
866,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.056116667,0.129740476,0.304547619,0,0,0,0,0,0,0,0.113822222,0.131245,0.134590448,0.211332667,0.16506479,0.85,0.85,0.709166667
867,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.05735,0.125272619,0.303990476,0,0,0,0,0,0,0,0.1277,0.132025,0.143817934,0.193127,0.173668319,0.85,0.85,0.709166667
868,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.0557,0.117544048,0.315988889,0,0,0,0,0,0,0,0.101822222,0.12713,0.148545419,0.190415167,0.179422017,0.85,0.85,0.709166667
869,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.058333333,0.122135714,0.325411111,0,0,0,0,0,0,0,0.091133333,0.13373,0.140976023,0.176807,0.172896134,0.85,0.85,0.709166667
870,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.065433333,0.117765476,0.33392381,0,0,0,0,0,0,0,0.085677778,0.13654,0.128276023,0.157996,0.181815378,0.85,0.85,0.709166667
871,0.19,0.19,0.19,0.19,0.19,0.000133333,0.013765,0,0,0,0.071516667,0.108710714,0.301687302,0,0,0,0.016655,0,0,0,0.0849,0.13769,0.127911306,0.147955,0.177931765,0.85,0.85,0.709166667
872,0.19,0.19,0.19,0.19,0.19,0.122666667,0.175915,0.028575556,0.061091667,0.035163929,0.067316667,0.10389881,0.273685714,0,0,0.111888889,0.20606,0.030899805,0.05956909,0.038820588,0.091133333,0.14062,0.130811111,0.140951,0.17391437,0.85,0.85,0.709166667
873,0.19,0.19,0.19,0.19,0.19,0.307016667,0.348595,0.208066667,0.248794333,0.213900714,0.0729,0.10479881,0.250579365,0,0,0.296911111,0.39121,0.215075828,0.245874,0.219512437,0.073122222,0.13939,0.115101365,0.124216667,0.156738319,0.85,0.85,0.709166667
874,0.19,0.19,0.19,0.19,0.19,0.4412,0.471715,0.386120741,0.42087,0.390166429,0.06965,0.105865476,0.22805873,0,0,0.425033333,0.517235,0.363325536,0.420827462,0.394863782,0.051766667,0.132035,0.110401949,0.087163,0.124238571,0.85,0.85,0.709166667
875,0.19,0.19,0.19,0.19,0.19,0.5567,0.54281,0.510547407,0.546297,0.516165714,0.0737,0.101,0.216165079,0,0,0.5225,0.57949,0.496634308,0.552667154,0.526059832,0.028488889,0.12845,0.083487914,0.076736667,0.088066471,0.85,0.85,0.709166667
876,0.19,0.19,0.19,0.19,0.19,0.606866667,0.569055,0.59854,0.623360667,0.600933214,0.065483333,0.094439286,0.19977619,0,0,0.583466667,0.61105,0.562622807,0.630661679,0.60905,0.0304,0.11028,0.079894737,0.080347667,0.065520672,0.85,0.85,0.709166667
877,0.19,0.19,0.19,0.19,0.19,0.59935,0.56236,0.625234815,0.647548333,0.625193929,0.055316667,0.089982143,0.195015873,0,0,0.583044444,0.593965,0.59415848,0.659205897,0.636659832,0.030433333,0.09047,0.081651852,0.086573,0.058505294,0.85,0.85,0.709166667
878,0.19,0.19,0.19,0.19,0.19,0.55615,0.486985,0.620288889,0.638790667,0.623153571,0.055933333,0.09055,0.192196825,0,0,0.528633333,0.526805,0.583351267,0.643059333,0.623372941,0.041111111,0.09936,0.101725731,0.088843833,0.059313445,0.85,0.85,0.709166667
879,0.19,0.19,0.19,0.19,0.19,0.45515,0.390505,0.534863704,0.574170333,0.559086429,0.054416667,0.097927381,0.198250794,0,0,0.433622222,0.41245,0.523511501,0.574883949,0.562557395,0.046677778,0.109285,0.112221053,0.088954333,0.058952101,0.85,0.85,0.709166667
880,0.19,0.19,0.19,0.19,0.19,0.316216667,0.25003,0.413973333,0.459987,0.454999643,0.053966667,0.103704762,0.215206349,0,0,0.298966667,0.26709,0.408128265,0.459150538,0.452853697,0.057133333,0.118295,0.118122027,0.0910635,0.062739748,0.85,0.85,0.709166667
881,0.19,0.19,0.19,0.19,0.19,0.151716667,0.080525,0.253897778,0.302678333,0.305743571,0.049233333,0.111602381,0.239957143,0,0,0.137088889,0.088265,0.24288538,0.304791718,0.301866387,0.062733333,0.1124,0.130487524,0.090850667,0.072960084,0.85,0.85,0.709166667
882,0.19,0.19,0.19,0.19,0.19,0.002816667,0,0.068154074,0.109797,0.115685357,0.056716667,0.121469048,0.261531746,0,0,0.002744444,0,0.064374074,0.112175449,0.113822941,0.058055556,0.12021,0.150481871,0.096956333,0.090237899,0.85,0.85,0.709166667
883,0.19,0.19,0.19,0.19,0.19,0,0,0,0.000218667,0.001285,0.059233333,0.13724881,0.30572381,0,0,0,0,2.51E-05,8.33E-05,0.000924706,0.085555556,0.14093,0.187340936,0.129894667,0.119102605,0.85,0.85,0.709166667
884,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.0683,0.14979881,0.337919048,0,0,0,0,0,0,0,0.101488889,0.123425,0.193614425,0.162675333,0.143614538,0.85,0.85,0.709166667
885,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.0674,0.152802381,0.322657143,0,0,0,0,0,0,0,0.131444444,0.11904,0.207602534,0.1926005,0.171728571,0.85,0.85,0.709166667
886,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.076416667,0.157582143,0.326842857,0,0,0,0,0,0,0,0.119544444,0.12486,0.204781287,0.2151755,0.198565378,0.85,0.85,0.709166667
887,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.097,0.158583333,0.321063492,0,0,0,0,0,0,0,0.159588889,0.130535,0.218077778,0.224116167,0.207430504,0.85,0.85,0.709166667
888,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.098583333,0.148544048,0.336225397,0,0,0,0,0,0,0,0.171055556,0.106915,0.224474659,0.221967833,0.20474437,0.85,0.85,0.709166667
889,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.09715,0.134911905,0.336585714,0,0,0,0,0,0,0,0.215522222,0.099325,0.234118713,0.207398333,0.207885378,0.85,0.85,0.709166667
890,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.112783333,0.121432143,0.335336508,0,0,0,0,0,0,0,0.197233333,0.105105,0.223893567,0.186370667,0.207309832,0.85,0.85,0.709166667
891,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.125966667,0.116532143,0.370620635,0,0,0,0,0,0,0,0.202177778,0.09839,0.230676608,0.173135333,0.200811345,0.85,0.85,0.709166667
892,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.13475,0.105864286,0.375106349,0,0,0,0,0,0,0,0.193655556,0.10576,0.236535867,0.158151667,0.19511,0.85,0.85,0.709166667
893,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.14345,0.097977381,0.368555556,0,0,0,0,0,0,0,0.1892,0.12607,0.229275439,0.149831333,0.196716639,0.85,0.85,0.709166667
894,0.19,0.19,0.19,0.19,0.19,0,0,0,0,0,0.15045,0.095010714,0.370098413,0,0,0,0,0,0,0,0.182211111,0.135695,0.235392593,0.1451835,0.194198992,0.85,0.85,0.709166667
895,0.19,0.19,0.19,0.19,0.19,6.67E-05,0.01265,0,0,0,0.154166667,0.093152381,0.374466667,0,0,0,0.01556,0,0,0,0.190344444,0.136415,0.238579922,0.137862833,0.184875714,0.85,0.85,0.709166667
896,0.19,0.19,0.19,0.19,0.19,0.11465,0.170995,0.026515556,0.060738,0.032900714,0.147733333,0.092636905,0.356095238,0,0,0.108955556,0.19959,0.030685575,0.057491064,0.036644538,0.175111111,0.127245,0.212518713,0.132503167,0.182121513,0.85,0.85,0.709166667
897,0.19,0.19,0.19,0.19,0.19,0.30455,0.33853,0.206400741,0.239816333,0.208312857,0.154566667,0.097952381,0.329826984,0,0,0.290933333,0.382085,0.218358285,0.236356538,0.212036387,0.127622222,0.094165,0.204863743,0.114681833,0.162486303,0.85,0.85,0.709166667
898,0.19,0.19,0.19,0.19,0.19,0.451033333,0.4701,0.370548148,0.410842667,0.383517857,0.138783333,0.103535714,0.307855556,0,0,0.424622222,0.495895,0.373337232,0.405381192,0.387241345,0.071944444,0.07629,0.189550487,0.081386833,0.119658908,0.85,0.85,0.709166667
899,0.19,0.19,0.19,0.19,0.19,0.53455,0.559545,0.498888148,0.528234,0.502683929,0.128833333,0.103245238,0.296587302,0,0,0.535455556,0.56249,0.49894269,0.533468731,0.515090168,0.062733333,0.07737,0.140126316,0.071112,0.084861597,0.85,0.85,0.709166667
900,0.19,0.19,0.19,0.19,0.19,0.59755,0.58332,0.576068889,0.602727667,0.58697,0.14215,0.100267857,0.277755556,0,0,0.605222222,0.582665,0.559152827,0.608520103,0.594339916,0.075655556,0.08332,0.126023197,0.075005333,0.071250588,0.85,0.85,0.709166667
901,0.19,0.19,0.19,0.19,0.19,0.603433333,0.551805,0.594224444,0.624962,0.616190714,0.1638,0.090385714,0.255688889,0,0,0.597522222,0.578535,0.574885185,0.627633026,0.623430756,0.082722222,0.106105,0.145408967,0.081209667,0.068790672,0.85,0.85,0.709166667
902,0.19,0.19,0.19,0.19,0.19,0.54255,0.460915,0.596864444,0.617336,0.609187143,0.17435,0.095135714,0.247909524,0,0,0.539455556,0.49795,0.579760624,0.612002808,0.616022773,0.085388889,0.10082,0.15541345,0.0845935,0.071934118,0.85,0.85,0.709166667
903,0.19,0.19,0.19,0.19,0.19,0.444583333,0.37144,0.51404,0.550550667,0.553808929,0.174666667,0.100205952,0.246880952,0,0,0.4357,0.40118,0.491286745,0.547259256,0.552743782,0.097755556,0.102285,0.165352632,0.0864065,0.068951092,0.85,0.85,0.709166667
904,0.19,0.19,0.19,0.19,0.19,0.3143,0.22983,0.399379259,0.437701667,0.449140714,0.1529,0.106502381,0.256471429,0,0,0.297233333,0.256135,0.392296881,0.434234269,0.448662857,0.100088889,0.102425,0.187526316,0.089717333,0.073156555,0.85,0.85,0.709166667
